Relative Time [s],Absolute Time [s],Thermocouple 1 Temp [C],Thermocouple 2 Temp [C],Thermocouple 3 Temp [C],Thermocouple 4 Temp [C],Thermocouple 5 Temp [C],Thermocouple 6 Temp [C],Thermocouple 7 Temp [C],Thermocouple 8 Temp [C],Thermocouple 9 Temp [C]
0.17114830017089844,1707952464.0877495,24.579589935568045,24.34674581608704,24.547746989509566,24.36520900342484,24.536901716104776,24.353669547843,23.680940425039083,23.751603232391385,23.871673440508054
0.3926999568939209,1707952464.3093011,24.455509752918875,24.531660815615325,24.498201154014318,24.223331666420094,24.503047099519474,24.41397057280286,23.670383972888313,23.775453854113795,23.890211058330195
0.5518753528594971,1707952464.4684765,24.502237993226156,24.36423541741621,24.47085432266551,24.153736442678884,24.39631449302557,24.277686458368777,23.61622721799712,23.719454864563318,23.796811539939846
0.7021784782409668,1707952464.6187797,24.33755716890295,24.436332424912283,24.401485163664088,24.17345053727208,24.33732637515252,24.289781825213364,23.669898742283934,23.674286477741987,23.850474284459445
0.8458900451660156,1707952464.7624912,24.398399855061317,24.36008955603404,24.449632013055176,24.342549453407347,24.45309355876144,24.27954124049222,23.652955219590353,23.680205502062485,23.825913818955897
0.9977633953094482,1707952464.9143646,24.403332225804558,24.396178026995578,24.56971183360095,24.287936215136398,24.48525600370226,24.37217650207945,23.667821157510797,23.754649055309134,23.8911120730106
1.13681960105896,1707952465.0534208,24.485207352293944,24.484745827063573,24.512898509287137,24.291349612415875,24.485899639773926,24.386205727618865,23.711418199426625,23.78854452911966,23.907456293220957
1.2865073680877686,1707952465.2031085,24.436040607920916,24.418501723147788,24.347420205108758,24.279334552303165,24.462348407468397,24.34995891027423,23.584157851900528,23.76844203560838,23.941382524609505
1.4401419162750244,1707952465.356743,24.441924918933186,24.411231851141856,24.523845803843876,24.174889478080402,24.411231851141856,24.27621828350482,23.627229143005405,23.55424880403945,23.778717245685232
1.5981812477111816,1707952465.5147824,24.431179452806017,24.409486483984004,24.425871638503164,24.146367318027146,24.440641144824127,24.304477202980166,23.700536517166636,23.662894693526216,23.888495490000302
1.745054006576538,1707952465.6616552,24.545469405111355,24.541546650898784,24.529547550518913,24.372162534663783,24.463319374683124,24.388317465349523,23.80682090277681,23.782575584243805,23.956668224742952
1.901585340499878,1707952465.8181865,24.402780915681785,24.258995549918087,24.41639684904623,24.195059236779706,24.377856395126873,24.332390760875573,23.6538751988645,23.789657955739063,23.76079397172956
2.0400424003601074,1707952465.9566436,24.371311731479413,24.44331478297967,24.48277598217428,24.139808298682922,24.42508368933909,24.31984510780532,23.587511503268974,23.796502498033117,23.825134646098693
2.1813125610351562,1707952466.0979137,24.400642283814022,24.397411353168078,24.46964345192353,24.243469532823422,24.354023645719508,24.31132661600426,23.612013111387686,23.753343023918948,23.931365235430274
2.3223459720611572,1707952466.2389472,24.40245604437646,24.441457175067285,24.552914271814092,24.362068792355405,24.45022646848414,24.245975993086827,23.58195721864587,23.693270611303003,23.86299038762385
2.478076219558716,1707952466.3946774,24.47858756527042,24.483664360697393,24.54227656271942,24.25703171867598,24.483202834815206,24.331581036774,23.557221790977195,23.707333936315234,23.858349256097156
2.637631416320801,1707952466.5542326,24.36380155152307,24.366109431005206,24.47226662303129,24.154456655481635,24.373956184832316,24.252786802720713,23.626416485482356,23.69777556544678,23.797070171974266
2.8231382369995117,1707952466.7397394,24.400584355406494,24.278033083936787,24.50789198934802,24.269031602340927,24.45089333217973,24.393891702408496,23.550521796785517,23.677541862606123,23.883976035745867
3.003082036972046,1707952466.9196832,24.34471082273494,24.396176276974646,24.478100591151303,24.1995328958253,24.489638733599946,24.25515978027078,23.58791323701772,23.78766782374515,23.858785584464883
3.1757419109344482,1707952467.092343,24.571208596317383,24.398598151264004,24.560132809306587,24.28735612686462,24.512367190521246,24.371134885253063,23.674861552997353,23.78270193524815,23.89538040648664
3.352717161178589,1707952467.2693183,24.40633367901584,24.273858388751652,24.529332081806427,24.148522939910716,24.384178649641804,24.202998302241763,23.733636803033463,23.686758931048793,23.75626678740918
3.5104198455810547,1707952467.427021,24.42927406155019,24.540270899479882,24.485350796633398,24.228481932150316,24.44035117552293,24.453966641000026,23.626808947842733,23.81177872819283,23.884972935123734
3.66072940826416,1707952467.5773306,24.464318785091457,24.51254801900087,24.62353639280858,24.332542900289184,24.4513957579145,24.424164593328367,23.724691961613104,23.71522410070854,23.87524312301093
3.8169796466827393,1707952467.7335808,24.413771242315995,24.34292020952135,24.563997165709164,24.221054938734056,24.43961803350097,24.24413652302013,23.59951649202137,23.65078589431229,23.80527254182298
3.9679718017578125,1707952467.884573,24.373587986382052,24.306427162601338,24.436590784601528,24.073524930887398,24.48735962857664,24.252880186761406,23.593715534622792,23.7789217688017,23.859737691598397
4.132553339004517,1707952468.0491545,24.43792805178482,24.317919742090798,24.435158777675895,24.111797864139625,24.440697318878478,24.272682425979674,23.68258023823039,23.680501854999832,23.82066849012458
4.294918775558472,1707952468.21152,24.46381988033804,24.48481948314069,24.43197355886819,24.24964706036881,24.463127578868583,24.30042457910244,23.619810795625295,23.711491907390194,23.865277377532497
4.432426691055298,1707952468.3490279,24.404591903822876,24.35543474746405,24.485361775253608,24.247419719898083,24.420977131683603,24.277886575511253,23.694484134910883,23.707416069980557,23.834418094544894
4.579134941101074,1707952468.4957361,24.441650234981708,24.288868657596144,24.51111032848459,24.22054854676599,24.40980326765593,24.187541021658095,23.653281429874184,23.77243868825777,23.820236530836365
4.734551906585693,1707952468.651153,24.376557479510648,24.297164387500555,24.575014993848434,24.236692531356095,24.452252504280032,24.29093270927003,23.75718517226338,23.80567639259315,23.90426862974592
4.883866548538208,1707952468.8004677,24.32522324255606,24.195969674194348,24.422614958336446,24.126027907782948,24.318530128628126,24.173810389175685,23.502588087733418,23.548318972533934,23.699356038004016
5.0278167724609375,1707952468.944418,24.392232078553562,24.453618419150274,24.503463437574716,24.208052394557548,24.41946403842597,24.374692491187172,23.677959548666873,23.785799628276987,23.8825465300646
5.184070348739624,1707952469.1006715,24.61447066725892,24.366863678808922,24.464943987849708,24.114814682687168,24.466790121058384,24.208301154308614,23.598995856305482,23.72046820629492,23.82992043608522
5.338765621185303,1707952469.2553668,24.43446560019632,24.496772610000384,24.588842017566158,24.287222337669714,24.50484918446113,24.4372348760612,23.73523045034917,23.84214134184329,23.83175088921759
