Relative Time [s],Absolute Time [s],Thermocouple 1 Temp [C],Thermocouple 2 Temp [C],Thermocouple 3 Temp [C],Thermocouple 4 Temp [C],Thermocouple 5 Temp [C],Thermocouple 6 Temp [C],Thermocouple 7 Temp [C],Thermocouple 8 Temp [C],Thermocouple 9 Temp [C]
2.691607475,1720467638,23.48223725,23.74828625,23.84642183,23.81663572,24.21371757,24.15901191,23.99164644,24.08491255,24.08652848
2.894165516,1720467638,23.47910323,23.75900799,23.77771196,23.75762249,24.07323885,24.17226876,23.91209418,24.18265599,24.03468633
3.03327632,1720467638,23.41951035,23.66917823,23.71882794,23.72945037,24.16857544,23.97396908,23.92456174,24.10832733,24.10671143
3.170604467,1720467638,23.52369681,23.70175606,23.71168588,23.78142308,24.20783231,24.04901593,23.92781066,24.2055241,24.04647653
3.311805487,1720467638,23.41889492,23.73276078,23.76878383,23.78679491,24.1543414,24.17696274,23.91563486,24.17396197,23.98836043
3.454216242,1720467639,23.53818252,23.85386168,23.74117896,23.64326497,24.09027318,24.19576464,24.00485692,24.15213811,24.04802759
3.593006611,1720467639,23.43676917,23.71391355,23.85015071,23.75547921,24.12903795,24.1537373,23.96051355,24.16758716,24.05078121
3.737022161,1720467639,23.41931955,23.69046414,23.7257958,23.76689919,24.06173642,24.07489489,23.98047359,24.09844124,23.98555269
3.877948999,1720467639,23.38825071,23.61252188,23.65778635,23.74715514,24.1438004,24.09809421,23.94595739,24.17634759,24.00252058
4.019953251,1720467639,23.45481611,23.76105161,23.79845918,23.88366058,24.23963403,24.1507669,23.99148053,24.26063794,24.17061836
4.163940668,1720467639,23.29493129,23.65386596,23.6931246,23.79334325,24.02584315,23.9946767,23.87692881,24.17265987,23.9863655
4.305948019,1720467639,23.46791003,23.64690201,23.68592996,23.77991469,24.14307763,24.04104396,23.90529218,24.18716617,24.00410636
4.445879459,1720467640,23.63997647,23.75197677,23.79423372,23.78776828,24.21048193,24.00849541,23.96370708,24.11168631,24.00780282
4.588619947,1720467640,23.46734006,23.70475811,23.86524043,23.8721672,24.25538042,24.12473359,24.03678058,24.20690903,24.16789954
4.746633768,1720467640,23.62016105,23.76864826,23.78873753,23.86331863,24.30515984,24.13758582,24.02377786,24.30839104,24.16690158
4.903300524,1720467640,23.41441204,23.80355708,23.86543813,23.86890152,24.19741214,24.17086714,24.06029456,24.30312409,24.15447817
5.0453825,1720467640,23.51783565,23.73838587,23.77325417,23.6838875,24.19828163,24.14796105,23.95381279,24.15857935,24.01522368
5.18738389,1720467640,23.56551856,23.70246681,23.78467379,23.7952956,24.14252597,24.1702258,24.0118657,24.25239784,24.15891512
5.331409693,1720467640,23.4833935,23.72889039,23.72658117,23.78523382,24.11954042,24.0479778,23.88590588,24.1377766,24.04890122
5.475388765,1720467641,23.47762744,23.72266376,23.77993115,23.80371471,24.16225319,24.11747113,23.96718397,24.14309408,23.95679469
5.618385553,1720467641,23.46737327,23.61726666,23.74404814,23.80200713,24.26026063,24.0393532,23.92807474,24.06174605,24.07328858
5.759389639,1720467641,23.51585784,23.70015341,23.83200518,23.70939047,24.16006515,24.12497826,24.03148469,24.26970445,24.06842137
5.916546583,1720467641,23.58053901,23.78583677,23.82693792,23.85326033,24.20070323,24.07882215,24.03242068,24.28979711,24.1166806
6.059547901,1720467641,23.38940849,23.67788046,23.80026776,23.77556047,24.13803234,23.92518116,23.89539718,24.17819702,24.1477274
6.203502417,1720467641,23.49664191,23.69872228,23.75645274,23.72042928,24.22880512,24.12978031,23.94694181,24.09215316,24.10646548
6.347553492,1720467641,23.55271773,23.73746899,23.86885452,23.77395371,24.29661465,24.12788514,24.01038238,24.23914336,24.07548369
6.489557028,1720467642,23.62788737,23.85695875,23.92483971,23.87866264,24.27133675,24.20186144,24.07074653,24.34103845,24.15477267
6.633559942,1720467642,23.46297097,23.77867162,23.75650393,23.80545699,24.22954874,24.0739674,24.06519509,24.11321106,23.96176895
6.773569822,1720467642,23.44293802,23.64803039,23.72446838,23.69768105,24.08303268,24.02693535,23.91219239,24.1811384,24.0387091
6.915928841,1720467642,23.50076332,23.8850293,23.84023595,23.85870766,24.24377208,24.2846253,23.92243266,24.27400823,24.15536695
7.075383902,1720467642,23.50076333,23.69614604,23.84485392,23.80167528,24.2299232,24.12304999,23.99769732,24.12859011,24.04571624
7.23138833,1720467642,23.4826328,23.73505749,23.78978424,23.81726205,24.21711351,24.23811784,24.0562208,24.25404394,24.08184517
7.374536276,1720467642,23.51972479,23.72295555,23.84949399,23.78553385,24.26479804,24.23133022,24.04781606,24.24956454,24.17662543
7.519237041,1720467643,23.60293276,23.80360825,23.91235958,23.90866544,24.27178586,24.2496281,24.05919146,24.21639063,24.17161078
7.660238743,1720467643,23.46603591,23.67897572,23.8055192,23.72493023,24.18021509,24.14859136,24.01747009,24.07633809,23.96921906
7.801496744,1720467643,23.61100072,23.72415857,23.77496036,23.82691432,24.295082,24.18613772,23.91326793,24.12681393,24.18129037
7.943985462,1720467643,23.49880907,23.79695067,23.80711054,23.75769572,24.20004104,24.19588622,24.00497852,24.16795621,24.05923016
8.087980032,1720467643,23.49845092,23.75918498,23.81645047,23.82360845,24.13735919,24.24607751,24.09719302,24.29246994,24.16782911
8.231979609,1720467643,23.50800496,23.77474049,23.79760054,23.84655178,24.23346699,24.17391493,24.05849476,24.29970908,24.13190339
8.376099348,1720467643,23.55671454,23.71791115,23.93472735,23.79850064,24.21590133,24.22097935,24.09886968,24.28491415,24.09286772
8.520175457,1720467644,23.53566264,23.79523339,23.90398554,23.85572954,24.34142534,24.25649025,23.99725909,24.21078876,24.19740109
8.660425901,1720467644,23.40996518,23.74369274,23.7769445,23.73399412,24.13664588,24.00806269,23.99190215,24.12764324,24.0246847
8.802049398,1720467644,23.39889018,23.73423753,23.80074061,23.84137941,24.19967479,24.22067946,24.10895769,24.19921314,24.1375817
8.943618298,1720467644,23.50437722,23.7953592,23.7847374,23.83207291,24.19267956,24.18598564,24.00823549,24.26746407,24.15089958
9.085618019,1720467644,23.48582353,23.7659575,23.88302459,23.75926098,24.22722665,24.20483717,23.99823232,24.27685117,24.06679712
