Relative Time [s],Absolute Time [s],Thermocouple 1 Temp [C],Thermocouple 2 Temp [C],Thermocouple 3 Temp [C],Thermocouple 4 Temp [C],Thermocouple 5 Temp [C],Thermocouple 6 Temp [C],Thermocouple 7 Temp [C],Thermocouple 8 Temp [C],Thermocouple 9 Temp [C]
2.563104391,1720464529,23.02170862,23.24489869,23.36733386,23.36710286,23.72716876,23.67359357,23.60615904,23.81214476,23.74287134
2.764415979,1720464529,23.07998174,23.39255754,23.37038211,23.5433849,23.78586665,23.8359729,23.75099874,23.86137152,23.80133749
2.918671608,1720464529,23.22676,23.29467963,23.31477751,23.5245129,23.74298351,23.86051483,23.61574002,23.83488529,23.76976975
3.060839653,1720464529,22.97047078,23.1828125,23.17749868,23.35607552,23.58959128,23.5842794,23.49120191,23.74985943,23.61799785
3.20120573,1720464530,22.99918719,23.18056507,23.29422889,23.39124978,23.66725088,23.72636852,23.57348751,23.81065187,23.65454941
3.35606885,1720464530,23.05980074,23.24070671,23.25479904,23.46408382,23.73013718,23.71951475,23.58141385,23.78209325,23.85298047
3.512509823,1720464530,22.96817274,23.24173771,23.26229858,23.35839827,23.72770391,23.75010309,23.59953486,23.77896736,23.76049432
3.653743505,1720464530,23.01027985,23.19327316,23.1521485,23.3027775,23.68688133,23.69080714,23.50928162,23.70604838,23.621988
3.79244256,1720464530,22.96483991,23.26589719,23.16747913,23.43221777,23.74076873,23.73476482,23.65486349,23.73361021,23.78233338
3.9328022,1720464530,23.08440281,23.24405091,23.27015616,23.39697737,23.70623093,23.78335762,23.71823903,23.71708441,23.83531119
4.07081008,1720464530,23.05541087,23.23701063,23.31509403,23.41280607,23.7001173,23.7536912,23.73267761,23.81511325,23.80172076
4.210165024,1720464531,23.02064485,23.26786124,23.34293945,23.4644399,23.76928726,23.76189802,23.6025554,23.8593397,23.74319377
4.349001646,1720464531,23.10669203,23.22013237,23.30075808,23.43566023,23.73381885,23.79131656,23.63336385,23.81001999,23.77446011
4.490121603,1720464531,22.95111281,23.14774743,23.21520983,23.35035337,23.63675704,23.61250799,23.42773585,23.75083592,23.64853496
4.629084826,1720464531,23.05244636,23.25091128,23.24097732,23.42578057,23.6830678,23.7073153,23.59831282,23.72671292,23.73433332
4.769585609,1720464531,23.00431097,23.21179464,23.27024353,23.46405005,23.62641488,23.68668936,23.58761578,23.67398811,23.83054962
4.910614491,1720464531,22.95706286,23.04764338,23.19459,23.30270815,23.66510433,23.68080779,23.47756929,23.69882031,23.68080779
5.05001545,1720464531,22.96918437,23.19769871,23.27116455,23.30558555,23.70054205,23.6305688,23.58276275,23.74164638,23.67098293
